image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
train_sheep_00248,0.001709,0.003418,0.011230,0.012939,0.018311,0.022705,0.036865,0.043213,0.051758,0.062500,0.057373,0.054932,0.061523,0.057373,0.056396,0.048096,0.046631,0.044189,0.045410,0.036621,0.048096,0.034424,0.035400,0.029053,0.025879,0.019775,0.011719,0.007324,0.006592,0.002930,0.002441,0.003174,0.003662,0.009521,0.013428,0.023926,0.029541,0.032227,0.039307,0.053955,0.068604,0.066406,0.062012,0.059326,0.056885,0.053223,0.051270,0.043701,0.041748,0.045898,0.037354,0.030518,0.035889,0.028320,0.029053,0.026367,0.018799,0.013672,0.008057,0.003662,0.006348,0.003418,0.001953,0.001953,0.009766,0.011475,0.026123,0.031738,0.033936,0.050049,0.060059,0.078613,0.069092,0.065186,0.065186,0.051270,0.048584,0.037598,0.044434,0.036865,0.041992,0.027588,0.031982,0.026855,0.026367,0.028809,0.024414,0.024170,0.017334,0.008301,0.007080,0.004395,0.004639,0.002197,0.001465,0.002441
train_sheep_00249,0.000977,0.001221,0.001465,0.001953,0.004395,0.010742,0.013916,0.021240,0.028809,0.037354,0.050537,0.063965,0.053467,0.068115,0.061279,0.069824,0.064209,0.057129,0.062256,0.052002,0.052002,0.053955,0.044434,0.035400,0.028076,0.022217,0.012695,0.009521,0.006592,0.001953,0.003662,0.004639,0.000977,0.002197,0.001221,0.005371,0.011230,0.011719,0.011719,0.019287,0.026123,0.033691,0.036133,0.029053,0.039062,0.039551,0.035889,0.043457,0.038330,0.039795,0.043945,0.046875,0.048828,0.053223,0.056885,0.062988,0.069092,0.050049,0.065186,0.047363,0.017334,0.003418,0.004395,0.005615,0.000977,0.002197,0.010986,0.017578,0.031982,0.040283,0.052246,0.062012,0.067871,0.078125,0.075439,0.068359,0.058350,0.070801,0.056641,0.045654,0.039551,0.039307,0.034424,0.029297,0.023926,0.019287,0.017334,0.011719,0.009766,0.007080,0.005127,0.007080,0.003174,0.002930,0.004395,0.006104
train_sheep_00250,0.001709,0.004150,0.008301,0.007324,0.010498,0.021973,0.035400,0.053955,0.061279,0.054932,0.057617,0.055664,0.056641,0.062012,0.071289,0.077393,0.059570,0.049805,0.040283,0.024414,0.020996,0.022461,0.020996,0.016113,0.016846,0.014893,0.013916,0.014893,0.012939,0.013184,0.012451,0.006104,0.001953,0.004639,0.010742,0.010742,0.015137,0.015625,0.015625,0.018799,0.025879,0.039307,0.052490,0.065430,0.063232,0.058105,0.056152,0.040771,0.050049,0.065186,0.084717,0.070557,0.065674,0.042480,0.018066,0.014404,0.013672,0.014160,0.015381,0.011475,0.009521,0.012207,0.010742,0.007080,0.002686,0.007080,0.016113,0.030029,0.048340,0.064209,0.067627,0.065430,0.065918,0.068359,0.096680,0.085449,0.065430,0.050537,0.028076,0.023926,0.023682,0.018066,0.021729,0.019531,0.016602,0.014404,0.010742,0.011963,0.010986,0.014160,0.009521,0.007812,0.011475,0.010742,0.005127,0.007568
train_sheep_00251,0.000000,0.000000,0.000000,0.000244,0.003662,0.010010,0.023926,0.047852,0.104736,0.124756,0.154541,0.108887,0.052979,0.035889,0.022217,0.018555,0.020020,0.021973,0.022217,0.019775,0.018555,0.021973,0.020264,0.019531,0.021729,0.018555,0.017822,0.015625,0.016846,0.014160,0.013916,0.008789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.002441,0.004395,0.013916,0.027344,0.041992,0.066895,0.113525,0.150146,0.171387,0.122803,0.046631,0.029785,0.025879,0.020752,0.020996,0.025635,0.019043,0.018066,0.018555,0.015869,0.011475,0.010986,0.009521,0.007080,0.003418,0.001221,0.007812,0.076416,0.170410,0.180664,0.128662,0.058350,0.030762,0.017090,0.017090,0.015381,0.014648,0.020752,0.017822,0.019287,0.020752,0.020996,0.019775,0.019531,0.016846,0.020264,0.018311,0.015625,0.014893,0.013428,0.010254,0.010010,0.007324,0.009277,0.002930,0.002686,0.001221,0.000732
train_sheep_00252,0.000000,0.000000,0.000000,0.000488,0.000488,0.004639,0.007812,0.015869,0.022949,0.027588,0.034668,0.033691,0.045654,0.039795,0.043945,0.052734,0.057617,0.057373,0.067139,0.056396,0.047607,0.038818,0.043945,0.041504,0.034424,0.042236,0.042969,0.049316,0.048340,0.032471,0.007812,0.001709,0.000000,0.000000,0.000732,0.001465,0.004883,0.008057,0.018311,0.021729,0.031250,0.033203,0.036133,0.043213,0.039307,0.041748,0.039795,0.048096,0.051514,0.069580,0.057617,0.056396,0.050781,0.041016,0.039062,0.036133,0.039795,0.036865,0.043213,0.049072,0.039795,0.015869,0.004639,0.000732,0.000732,0.003174,0.007568,0.015137,0.019775,0.027344,0.034912,0.040039,0.051758,0.051025,0.064453,0.065918,0.061768,0.052246,0.053467,0.040283,0.031006,0.031738,0.030273,0.028076,0.032471,0.032471,0.034668,0.035645,0.031738,0.038574,0.036865,0.027588,0.013428,0.004883,0.000977,0.000000
train_sheep_00253,0.004150,0.005371,0.005615,0.010498,0.017822,0.027832,0.038086,0.049561,0.059082,0.056152,0.053223,0.054932,0.051025,0.044189,0.044678,0.041992,0.035645,0.035645,0.039307,0.032471,0.029785,0.034424,0.039551,0.031982,0.031494,0.027344,0.023926,0.020264,0.016357,0.018799,0.012207,0.006592,0.005615,0.003418,0.005371,0.010010,0.015625,0.022461,0.034180,0.045654,0.048096,0.062988,0.064941,0.066406,0.066162,0.057861,0.046875,0.048096,0.041504,0.037842,0.039062,0.033691,0.034180,0.037109,0.031738,0.029297,0.024414,0.024658,0.019775,0.014404,0.015137,0.007324,0.004395,0.001709,0.004639,0.006592,0.013916,0.028809,0.040039,0.052979,0.066650,0.062744,0.059814,0.059814,0.047119,0.047363,0.043213,0.037598,0.041016,0.042480,0.036133,0.037109,0.037842,0.032959,0.034668,0.032471,0.025879,0.030762,0.020752,0.014648,0.010742,0.006348,0.004395,0.004150,0.006836,0.009521
train_sheep_00254,0.000000,0.000244,0.001953,0.016357,0.041504,0.071045,0.098145,0.083740,0.069580,0.046143,0.036621,0.040039,0.052979,0.069092,0.062012,0.051025,0.038574,0.030518,0.026611,0.023193,0.023682,0.021240,0.016113,0.011719,0.014648,0.010010,0.009766,0.010010,0.009033,0.007080,0.005127,0.002197,0.000000,0.000000,0.000000,0.000977,0.005127,0.013916,0.026123,0.033936,0.054199,0.064941,0.071777,0.076416,0.067871,0.052979,0.042969,0.047607,0.052734,0.066895,0.081055,0.064697,0.041992,0.024902,0.024170,0.016357,0.013916,0.009766,0.009277,0.012451,0.007812,0.007080,0.006348,0.001709,0.000000,0.000488,0.002930,0.012939,0.041260,0.078857,0.105225,0.097656,0.066650,0.041504,0.042725,0.061768,0.086426,0.065674,0.043457,0.031738,0.025146,0.026855,0.021484,0.019775,0.017578,0.019287,0.017090,0.014648,0.011230,0.009521,0.008545,0.010254,0.006348,0.008057,0.003174,0.001709
train_sheep_00255,0.004150,0.002441,0.012207,0.036865,0.018799,0.024170,0.024170,0.026367,0.034180,0.040527,0.045410,0.063477,0.062012,0.064697,0.056396,0.061279,0.061035,0.067627,0.062744,0.039551,0.032227,0.018799,0.015625,0.013428,0.010254,0.012207,0.012695,0.010742,0.014893,0.016846,0.016113,0.018066,0.003418,0.004150,0.007568,0.028320,0.040527,0.031494,0.044189,0.050781,0.053223,0.055908,0.062500,0.056152,0.044189,0.043945,0.043701,0.037354,0.045166,0.055664,0.057373,0.062988,0.036621,0.020264,0.013428,0.011719,0.009766,0.010986,0.009033,0.011475,0.012939,0.010010,0.012207,0.012939,0.004883,0.014648,0.030762,0.072754,0.077393,0.083252,0.083252,0.072021,0.064209,0.061768,0.062988,0.059814,0.064453,0.048096,0.034668,0.020020,0.014160,0.012451,0.009766,0.007812,0.009277,0.006592,0.008057,0.006836,0.009033,0.007080,0.009766,0.008789,0.008545,0.008057,0.009277,0.009521
train_sheep_00256,0.000000,0.000488,0.000488,0.001953,0.006592,0.023682,0.056641,0.090576,0.102295,0.141113,0.166016,0.118164,0.039551,0.015381,0.014160,0.011719,0.011230,0.010742,0.012695,0.010986,0.016602,0.015625,0.016602,0.019775,0.023193,0.016357,0.016602,0.022949,0.011963,0.005127,0.000732,0.000000,0.000732,0.000244,0.000488,0.002197,0.002441,0.004150,0.010498,0.022705,0.040527,0.069336,0.090332,0.115479,0.144287,0.160645,0.104492,0.035889,0.015869,0.018555,0.014160,0.017334,0.016113,0.018555,0.020020,0.013916,0.010498,0.013184,0.009521,0.014893,0.006836,0.004639,0.001465,0.000000,0.016357,0.118652,0.232422,0.213379,0.127197,0.039307,0.014648,0.016357,0.013184,0.014160,0.012451,0.014893,0.012451,0.014893,0.016357,0.018555,0.017090,0.013184,0.012695,0.008545,0.008545,0.007568,0.007080,0.007080,0.005859,0.005615,0.006104,0.003174,0.001221,0.000977,0.000000,0.000000
train_sheep_00257,0.014160,0.007324,0.008301,0.007324,0.008545,0.008789,0.012939,0.016602,0.016357,0.023193,0.026855,0.028809,0.044189,0.092285,0.089844,0.060303,0.046143,0.039307,0.026123,0.031006,0.038330,0.036133,0.036621,0.038818,0.043701,0.045410,0.044678,0.034180,0.030762,0.023193,0.011719,0.008057,0.019775,0.011719,0.009033,0.012939,0.016602,0.020020,0.017822,0.019775,0.024414,0.029785,0.028320,0.039307,0.030762,0.049805,0.049072,0.045166,0.052246,0.057617,0.064697,0.052979,0.043457,0.044922,0.038574,0.040527,0.040527,0.032471,0.032227,0.023682,0.021973,0.017334,0.008057,0.004395,0.054443,0.027588,0.027588,0.029785,0.035889,0.041016,0.046631,0.074219,0.071289,0.061279,0.046143,0.037598,0.029053,0.020264,0.020508,0.025879,0.025391,0.026611,0.027588,0.028809,0.032471,0.031006,0.030518,0.029053,0.025635,0.022217,0.019287,0.018066,0.018066,0.008789,0.004883,0.002441
train_sheep_00258,0.000488,0.000732,0.008789,0.024414,0.019775,0.024658,0.027588,0.046143,0.103516,0.148682,0.082764,0.030762,0.015381,0.017090,0.013916,0.009521,0.015381,0.015381,0.019775,0.013184,0.012451,0.011475,0.018311,0.059570,0.128418,0.122803,0.009033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.002686,0.018555,0.024170,0.023926,0.017822,0.021240,0.026367,0.022705,0.020996,0.042725,0.089111,0.144287,0.099854,0.026123,0.012695,0.012695,0.013184,0.014160,0.013672,0.008057,0.008057,0.007812,0.023438,0.102539,0.175049,0.027344,0.000000,0.000000,0.000000,0.000000,0.000000,0.024414,0.085693,0.185547,0.154541,0.059082,0.022217,0.018799,0.015869,0.012451,0.011963,0.010010,0.010254,0.010010,0.009521,0.010010,0.008789,0.006104,0.005127,0.007568,0.003662,0.005859,0.007080,0.049805,0.138916,0.119873,0.006836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_sheep_00259,0.000488,0.000977,0.000488,0.000488,0.000732,0.000488,0.000488,0.000732,0.000977,0.002930,0.003662,0.005859,0.022461,0.050537,0.105713,0.191650,0.256592,0.231445,0.080811,0.011719,0.006836,0.003418,0.003906,0.002197,0.002930,0.002197,0.002686,0.002197,0.001709,0.001709,0.000732,0.000244,0.000488,0.000488,0.000732,0.000732,0.000732,0.000732,0.000732,0.000244,0.001465,0.002441,0.001221,0.003418,0.010742,0.031250,0.080078,0.133057,0.208740,0.271484,0.184570,0.044678,0.005859,0.002930,0.002197,0.002197,0.002197,0.001953,0.002197,0.001221,0.000732,0.000488,0.000000,0.000000,0.000244,0.000488,0.003174,0.003662,0.009033,0.016846,0.036865,0.041504,0.035645,0.023682,0.009766,0.004883,0.006348,0.023926,0.039062,0.077637,0.112793,0.172119,0.190674,0.128174,0.048828,0.003662,0.002441,0.002441,0.001953,0.001465,0.001709,0.000488,0.000488,0.000000,0.000000,0.000000
train_sheep_00260,0.005371,0.021729,0.042725,0.050293,0.072754,0.078369,0.059814,0.041748,0.034424,0.027832,0.018066,0.009033,0.008301,0.003906,0.003174,0.006836,0.004395,0.007080,0.014648,0.024170,0.051025,0.095947,0.126709,0.099609,0.064697,0.022217,0.004639,0.000488,0.000000,0.000000,0.000000,0.000000,0.002441,0.012451,0.031250,0.045654,0.061523,0.075684,0.067139,0.049805,0.046387,0.029541,0.025879,0.011230,0.008301,0.007080,0.001953,0.005859,0.004639,0.004395,0.009033,0.021240,0.050293,0.122070,0.168213,0.106689,0.027588,0.003662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.006592,0.023926,0.037109,0.054443,0.066895,0.071289,0.056641,0.049805,0.041748,0.033203,0.018799,0.017578,0.028320,0.057373,0.100830,0.121582,0.082764,0.068359,0.039062,0.014893,0.005127,0.002197,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_sheep_00261,0.016113,0.014893,0.027100,0.045898,0.047363,0.056885,0.071777,0.070312,0.070801,0.072266,0.055664,0.056152,0.055420,0.051270,0.044434,0.035889,0.032959,0.031738,0.025391,0.019531,0.016357,0.011475,0.012207,0.012695,0.010010,0.007080,0.008057,0.006348,0.003906,0.004395,0.004883,0.000732,0.023438,0.015137,0.022949,0.034180,0.036621,0.046631,0.060791,0.065918,0.074707,0.074463,0.067871,0.071533,0.060303,0.048828,0.042725,0.038086,0.035400,0.029785,0.026855,0.020752,0.013184,0.010010,0.014893,0.011719,0.011230,0.010254,0.006104,0.006348,0.005615,0.004395,0.003174,0.006104,0.033691,0.027832,0.046631,0.058838,0.071289,0.079590,0.079590,0.069580,0.060791,0.050781,0.047607,0.046387,0.042480,0.040771,0.029297,0.035156,0.026367,0.021729,0.017822,0.017334,0.014648,0.009033,0.010986,0.012207,0.010254,0.007324,0.008057,0.006104,0.004639,0.003174,0.003662,0.006348
train_sheep_00262,0.002197,0.008057,0.008057,0.008057,0.007812,0.010254,0.008789,0.010498,0.014648,0.014404,0.015625,0.023682,0.024658,0.031982,0.053467,0.069824,0.070312,0.082031,0.112061,0.097656,0.076660,0.057373,0.044922,0.027588,0.023438,0.020264,0.019775,0.022705,0.017334,0.009521,0.002686,0.003662,0.001953,0.009277,0.008301,0.011475,0.008789,0.013672,0.014160,0.016602,0.020020,0.026367,0.032959,0.047607,0.060059,0.055664,0.043457,0.038574,0.027832,0.020020,0.013184,0.018555,0.040283,0.085449,0.097656,0.124756,0.055908,0.027832,0.022949,0.024414,0.017334,0.010498,0.001953,0.002441,0.002441,0.010010,0.014404,0.020264,0.042969,0.107178,0.093994,0.064941,0.037842,0.027100,0.018311,0.014648,0.013428,0.013672,0.011475,0.008301,0.008789,0.007080,0.006836,0.007812,0.004639,0.006104,0.030273,0.054932,0.085938,0.088623,0.109863,0.081543,0.005615,0.000000,0.000732,0.000244
train_sheep_00263,0.000000,0.000000,0.000732,0.002930,0.004639,0.006592,0.010986,0.011230,0.013184,0.024902,0.032227,0.053467,0.079590,0.104004,0.114746,0.099121,0.086182,0.083740,0.052490,0.047363,0.035400,0.025391,0.017334,0.020996,0.016846,0.012939,0.013672,0.011475,0.008789,0.003906,0.003662,0.001465,0.000488,0.005859,0.005127,0.008789,0.010742,0.011475,0.011719,0.018799,0.030518,0.043213,0.076660,0.093262,0.114014,0.104248,0.097168,0.081055,0.063721,0.050293,0.038574,0.023682,0.018799,0.017334,0.014648,0.011719,0.011475,0.012451,0.006836,0.006348,0.005127,0.004150,0.001709,0.000000,0.001709,0.009033,0.013428,0.028320,0.051025,0.074707,0.098877,0.116455,0.124756,0.101074,0.080566,0.057373,0.033447,0.025146,0.018311,0.017822,0.018799,0.016357,0.011719,0.013672,0.012939,0.012695,0.011475,0.006348,0.011719,0.010498,0.005859,0.003418,0.005371,0.004150,0.002686,0.000244
train_sheep_00264,0.000732,0.003418,0.017822,0.053467,0.081787,0.111084,0.126221,0.108154,0.077148,0.054443,0.039551,0.030273,0.024170,0.027832,0.026855,0.026855,0.021484,0.021484,0.020996,0.018066,0.016846,0.016357,0.015137,0.014160,0.011230,0.010010,0.010742,0.006592,0.004883,0.001465,0.000732,0.000000,0.000000,0.001953,0.003662,0.010742,0.022949,0.047607,0.060547,0.081543,0.074707,0.075195,0.089355,0.100098,0.083496,0.071777,0.048340,0.034668,0.025146,0.021729,0.024658,0.015869,0.015869,0.014893,0.016357,0.012207,0.011230,0.009766,0.011230,0.007568,0.004150,0.001709,0.000732,0.000244,0.000732,0.002930,0.045654,0.128906,0.182129,0.139404,0.064453,0.044189,0.034668,0.031250,0.023438,0.025879,0.025391,0.020996,0.023926,0.021240,0.018799,0.018555,0.019287,0.018311,0.013672,0.014893,0.013916,0.014160,0.011963,0.013428,0.007324,0.010254,0.006348,0.002197,0.000977,0.000732
train_sheep_00265,0.002686,0.001953,0.002441,0.003174,0.009766,0.013428,0.019775,0.026855,0.032715,0.048584,0.063477,0.061768,0.053711,0.037842,0.024902,0.029541,0.028076,0.022705,0.023438,0.024414,0.024170,0.023682,0.017578,0.020264,0.024414,0.022949,0.019043,0.019775,0.019531,0.016602,0.015625,0.245117,0.004639,0.002686,0.002441,0.004639,0.010498,0.019531,0.022705,0.027832,0.047852,0.060059,0.062012,0.057129,0.040527,0.028076,0.022705,0.027100,0.023682,0.027832,0.027588,0.022949,0.021973,0.017822,0.016602,0.027100,0.021484,0.018066,0.015625,0.021484,0.019287,0.014404,0.014404,0.249268,0.013672,0.051514,0.089355,0.053223,0.022949,0.013428,0.018799,0.020752,0.023682,0.019531,0.021240,0.017822,0.020020,0.022461,0.018066,0.021729,0.020508,0.018066,0.022461,0.017822,0.019531,0.020752,0.020508,0.023193,0.023926,0.015137,0.021729,0.020996,0.016357,0.011719,0.018799,0.260254
train_sheep_00266,0.002441,0.000977,0.000488,0.004150,0.010498,0.021729,0.020508,0.027100,0.030029,0.040039,0.051025,0.048584,0.064209,0.081299,0.089111,0.094238,0.087402,0.052002,0.034424,0.028076,0.024658,0.031494,0.026855,0.017822,0.018555,0.035400,0.018555,0.012207,0.005371,0.007324,0.009033,0.004395,0.002441,0.001709,0.001709,0.003906,0.006592,0.007568,0.012695,0.024658,0.034424,0.036133,0.041016,0.046875,0.072998,0.091797,0.088379,0.088867,0.056641,0.040771,0.031982,0.030273,0.026855,0.022705,0.028564,0.025391,0.034180,0.033447,0.025146,0.031006,0.020264,0.010986,0.012207,0.007812,0.005127,0.017090,0.038574,0.043945,0.041016,0.037354,0.029297,0.020996,0.021484,0.013184,0.014404,0.013428,0.020996,0.044922,0.058350,0.056885,0.035889,0.010010,0.010010,0.006348,0.009033,0.007812,0.018799,0.044678,0.047363,0.045654,0.061035,0.040527,0.047852,0.056641,0.059814,0.021484
train_sheep_00267,0.000244,0.013672,0.038818,0.064453,0.058594,0.068359,0.053955,0.062988,0.054443,0.045166,0.047852,0.051025,0.045166,0.040039,0.041992,0.044434,0.041504,0.038330,0.031982,0.033203,0.026855,0.026611,0.020020,0.020996,0.012451,0.006836,0.004395,0.001953,0.001465,0.001221,0.000244,0.000732,0.000244,0.022461,0.078613,0.065674,0.050537,0.037109,0.042725,0.049561,0.042725,0.049805,0.050537,0.050049,0.041016,0.041016,0.042480,0.044922,0.044189,0.041748,0.038818,0.035400,0.031982,0.024170,0.020020,0.021484,0.015381,0.008545,0.004639,0.001953,0.000732,0.000732,0.000000,0.000732,0.000000,0.010010,0.076904,0.123779,0.107910,0.087402,0.071045,0.090332,0.076172,0.074463,0.055176,0.050293,0.040771,0.031006,0.028076,0.019775,0.016357,0.010742,0.009521,0.005615,0.002197,0.002930,0.001465,0.002930,0.001221,0.001221,0.001221,0.000488,0.000244,0.000488,0.000244,0.000000
train_sheep_00268,0.000244,0.000000,0.000977,0.003174,0.004395,0.008301,0.013916,0.023438,0.032471,0.047852,0.050049,0.071289,0.103027,0.140625,0.168213,0.108887,0.052979,0.034912,0.026611,0.025391,0.019043,0.018066,0.014404,0.010498,0.009033,0.005615,0.003418,0.002197,0.000732,0.000244,0.000000,0.000000,0.000244,0.000000,0.002930,0.002686,0.006592,0.009766,0.017822,0.020752,0.028320,0.035889,0.042480,0.049805,0.057129,0.075195,0.098633,0.134277,0.157959,0.114014,0.059814,0.023193,0.017578,0.014160,0.011963,0.007812,0.004883,0.004150,0.001465,0.000244,0.000244,0.000000,0.000000,0.000000,0.006836,0.013672,0.034180,0.060547,0.081543,0.129883,0.186035,0.164795,0.089844,0.041504,0.033447,0.032715,0.031250,0.021973,0.020264,0.014404,0.013428,0.008545,0.006348,0.005127,0.001465,0.001465,0.000488,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_sheep_00269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.001465,0.002197,0.005859,0.015869,0.022705,0.052734,0.094971,0.155029,0.202637,0.177246,0.070312,0.025879,0.019043,0.022461,0.016602,0.017334,0.014893,0.012451,0.013916,0.010986,0.008301,0.010010,0.008057,0.006348,0.006592,0.005859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.000488,0.000732,0.002441,0.005127,0.005127,0.010742,0.009766,0.015137,0.023926,0.039307,0.072754,0.168945,0.253418,0.222656,0.062744,0.019043,0.018311,0.014404,0.010498,0.013428,0.006348,0.007568,0.005127,0.003418,0.005859,0.002197,0.000000,0.000000,0.000000,0.000732,0.003906,0.015625,0.027344,0.057861,0.114014,0.173828,0.182861,0.152588,0.052246,0.029541,0.020020,0.022461,0.016357,0.019043,0.015381,0.014648,0.011230,0.014160,0.010742,0.008789,0.007812,0.006348,0.006592,0.003418,0.003662,0.004639,0.002197,0.001953
train_sheep_00270,0.000000,0.000000,0.000000,0.000000,0.000244,0.000000,0.000244,0.002686,0.010010,0.015381,0.025391,0.036621,0.058838,0.092773,0.122559,0.137207,0.124756,0.088867,0.062500,0.043457,0.030518,0.020264,0.020020,0.028076,0.022461,0.021484,0.011963,0.012695,0.006348,0.003906,0.000488,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.000977,0.002441,0.002197,0.004883,0.011230,0.022461,0.045654,0.086426,0.140381,0.165039,0.176270,0.116211,0.068115,0.041016,0.030273,0.018799,0.014404,0.014648,0.014893,0.009033,0.004883,0.005615,0.002930,0.000000,0.000244,0.000244,0.000000,0.000000,0.000000,0.000244,0.001953,0.004150,0.010254,0.021973,0.043945,0.087891,0.121338,0.149170,0.147705,0.108887,0.064453,0.045654,0.030762,0.024658,0.022705,0.020020,0.020264,0.014160,0.012939,0.012939,0.012695,0.007568,0.005127,0.004639,0.001953,0.000488,0.000977,0.000488
train_sheep_00271,0.000000,0.000000,0.000000,0.000000,0.000244,0.000488,0.000000,0.000244,0.000732,0.000244,0.000732,0.004150,0.006836,0.006104,0.010742,0.019531,0.046875,0.069824,0.092529,0.127686,0.159180,0.178223,0.131348,0.055664,0.020996,0.012939,0.012695,0.013916,0.010986,0.007568,0.005859,0.003662,0.000000,0.000000,0.000244,0.000244,0.000244,0.000244,0.000732,0.000244,0.000977,0.004150,0.008301,0.008057,0.014404,0.024170,0.048096,0.080811,0.116699,0.159180,0.167480,0.156982,0.080811,0.026367,0.015381,0.014404,0.011475,0.011719,0.013428,0.012207,0.008057,0.006836,0.005615,0.002441,0.000244,0.000244,0.000244,0.000488,0.000488,0.000732,0.002930,0.006104,0.011230,0.023926,0.030273,0.046143,0.083740,0.134277,0.145752,0.159180,0.139648,0.062988,0.023193,0.015869,0.012207,0.012939,0.012207,0.011230,0.011963,0.012695,0.009521,0.011230,0.007812,0.005371,0.004395,0.000732
train_sheep_00272,0.001953,0.008789,0.027100,0.032471,0.030029,0.045898,0.035645,0.029785,0.026367,0.034668,0.044922,0.058594,0.056641,0.055908,0.034424,0.035645,0.043945,0.044189,0.063721,0.066895,0.043213,0.019043,0.012695,0.013916,0.016357,0.015869,0.024414,0.027832,0.018311,0.013672,0.013916,0.003174,0.000488,0.006348,0.012695,0.023682,0.027832,0.032715,0.039307,0.048096,0.042725,0.040771,0.043457,0.058105,0.052246,0.052246,0.037354,0.031250,0.035889,0.039062,0.057861,0.085693,0.075195,0.024170,0.014404,0.018311,0.023682,0.023926,0.012451,0.011719,0.007568,0.010986,0.008545,0.001221,0.003174,0.012451,0.032471,0.038330,0.049561,0.064697,0.056641,0.044189,0.059082,0.100098,0.123779,0.080078,0.043457,0.036865,0.031250,0.029297,0.029785,0.025146,0.021240,0.018555,0.016113,0.019043,0.011719,0.009521,0.008545,0.006348,0.005859,0.006592,0.007080,0.003906,0.004395,0.000732
train_sheep_00273,0.000000,0.001221,0.002686,0.005615,0.009766,0.017822,0.028320,0.037354,0.042725,0.043701,0.046631,0.061523,0.083252,0.098633,0.095215,0.097168,0.096680,0.075928,0.043945,0.022705,0.014648,0.010010,0.008057,0.006836,0.005615,0.004883,0.004883,0.004150,0.005127,0.006348,0.005615,0.012939,0.000000,0.000000,0.001221,0.004639,0.007568,0.011230,0.013428,0.019775,0.019287,0.029785,0.033203,0.031006,0.040283,0.038330,0.050781,0.065430,0.086670,0.099609,0.099365,0.115234,0.126221,0.043213,0.012939,0.006104,0.004883,0.006348,0.004395,0.005371,0.003662,0.004395,0.005371,0.010254,0.000732,0.002930,0.007080,0.023926,0.048096,0.060303,0.076416,0.097656,0.127930,0.135010,0.126465,0.105713,0.058350,0.022949,0.014648,0.012451,0.008057,0.006836,0.009766,0.005615,0.004395,0.004883,0.004150,0.002441,0.003174,0.004883,0.002686,0.004395,0.002686,0.003418,0.003906,0.008057
train_sheep_00274,0.000000,0.000732,0.000244,0.000977,0.000488,0.001709,0.001709,0.004639,0.006836,0.013428,0.019043,0.040283,0.062256,0.094727,0.131104,0.138184,0.119141,0.093750,0.056641,0.042725,0.026367,0.018799,0.022217,0.020508,0.016357,0.016113,0.016357,0.010986,0.011475,0.007080,0.003174,0.001953,0.000000,0.000732,0.000732,0.000977,0.001465,0.001221,0.003906,0.004639,0.008301,0.015869,0.022949,0.034180,0.051514,0.074951,0.115479,0.155762,0.133545,0.097656,0.064209,0.034912,0.021973,0.016846,0.019531,0.019775,0.022217,0.018311,0.015137,0.014893,0.012695,0.009033,0.004150,0.002441,0.000000,0.001465,0.001221,0.006104,0.009277,0.020508,0.037109,0.082031,0.125488,0.164307,0.134033,0.092041,0.049805,0.024414,0.016602,0.015137,0.010010,0.012939,0.011719,0.017334,0.014893,0.015869,0.014893,0.011230,0.015625,0.017090,0.015137,0.009766,0.014160,0.015137,0.011475,0.013184
